sentiment,review_body,product_category
-1,I really wanted to love this waistcoat. i purchased this online and tried it on as soon as i received it. it runs large  but i should have realized the horizontal stripes sitting on the hips is not a good thing. the fur adds additional bulk where it is not needed  the hip area !!!!. i purchased a small and could have purchase a xs  but i think the problem would still be there in a smaller size. it's going back  but i am disappointed as i really wanted a something a little alternative !!!!!,Outerwear
-1,When i read car coat  i expect a little more weight. it really is just a thin  long blazer. also  the colors appear different online. i expected a red/maroon with bue and white stripe  so maybe i mis-read completely...? it is actually brown/mustard/beige combo. not what i expected  so it will be a return.,Outerwear
-1,"First of all  mine arrived in a regular denim shade  not the dark wash shown. also  the style is more like a blazer  and it was huge. i am 5'2"" and ordered the petite xs but even xxs would have looked like a baggy blazer. as well  the sleeves came barely past my wrists  they are designed to cuff as the model has done? perhaps on someone taller and younger it would look edgy and chic! the quality is excellent with some nice details. this might be one to try in person  if you can.",Outerwear
-1,Big pockets make it look more like a bathrobe than a coat. there are no internal pockets and the loops for the belt are pretty skimpy - just a bit of string. the color is great  but the quality leaves something to be desired.,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,I loved this vest from the moment i saw it. sadly  though  it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos  which was ok  but i had to return it because of the size.,Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,It is a beautiful coat  runs small. arms feel tight  i am typically xs  i can't even button it up. bottom is skirted  and falls beautifully. it is light weight coat  not really fit for cold weather.,Outerwear
0,"I'm all over this trend  but this vest is quite thick/poufy  and on me i feel like it triangles out and all you see is furball. i love it - but i think you need some height for this to look its best. on me  a sweater vest would perhaps be better. i am chesty. but i cant decide. its really cute! if you're taller than 5'4"" don't hesitate.",Outerwear
0,Really unique & will easily go with many tops/bottoms. i agree with the other reviewers  it's itchy  but so super cute. the sale price is a good deal. i had already planned to wear with long sleeves so the itchy fabric should not be a problem. i got the xs/s  my usual size.,Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
0,What a let down. this is not what i would call a coat but a sweater. it is unlined and very lightweight. the fit was cute and would have been so great if it was actually a coat.,Outerwear
1,This is such a unique piece and could be dressed up or down. i can see myself wearing this with skinny jeans and a tee and adding a statement necklace or wearing over a dress. i tend to get hot so i like how light weight this is even though it is lined. it is of excellent quality but may run slightly small (or at least smaller than other items i have purchased through retailer). the drape is extremely flattering and i think that would be true for every figure. my favorite feature is the oversized,Outerwear
1,"First of all  i'm not a ""navy"" person at all. i much prefer black or other bright colors. i received an e'mail showing this trench last saturday and i pulled it up online and noticed how darling it looked. i didn't order it  but i went back the following day to check it out again. it was nowhere on the website. then a few days ago  back it popped up online again. i noticed it wasn't in my local store so i thought i'd go in and look this weekend. i just had to see it. i actually made it to the st",Outerwear
1,This actually might be my favorite thing that i have ever owned.  the jacket is so beautiful and so cozy jacket. i agree that the pics do not do this amazing piece justice.  for reference  i am 5'7 140 lbs and bought the large to allow a bit of room for layering.,Outerwear
1,Fun and elegant!  this cape is my favorite purchase in a long time! the juxtaposition of the black and red body against the grey faux fur collar is stunning! it has brass detail snaps up and down both sides as well as at the generous pockets at natural length on both sides. it is very well made of good quality materials  as all tracey reese pieces have been in my experience.  it does run true to size as it is an oversized piece  which adds to its classy dramatic flare! it is comfortable to wear,Outerwear
1,The pattern is pretty subtle  almost looks like one color  so it is more versatile as i would have originally thought. the fabric is so soft  the collar is removable  but i love the look with it on. the way it closes is 3 lobster-like clasps  so you can wear it closed or open. sizing is a bit big  as in the xxs p fit me perfectly (didn't even try on the xs p. this will keep me warm  and looked nice with a pant outfit i tried on as well as a dress... recommend (sizing reference: 115 lbs  30dd  26,Outerwear
1,"I ordered this coat as it was on sale but it was so nice it would have been worth full price. i am 5 feet 1"" and 110 pounds - i ordered a 4 petite as i like jackets a little larger for a sweater underneath but i could have used the 2 petite as well. this coat is heavy - so also very warm. it is a little shorter than on the model. the colors are more vivid the blue is a denim wash blue not navy blue - it fits fabulously and the quality is great. i wore it to dinner with a navy turtleneck and must",Outerwear
1,I purchased this jacket in my usual size s  but wish i would've chosen the m. the small works  but the sweater sleeves are tighter than i would've liked  making it hard to layer other clothes underneath. the sleeves are also just a little too short.,Outerwear
1,I love lightweight coat-jackets  of which this is a great example. they effortlessly pull an outfit together and give real personality to simple staples. the unstructured linen  while indeed lined  gives this coat a casual drape for spring/summer. i see it paired with bright red joggers and a white t  with chambray or white linen pants  even as a chic beach cover-up. i un-tacked the cuffs to give the sleeves a simpler look  but it's decidedly day and casual as opposed to evening or work wear. fu,Outerwear
1,"This coat is wonderful. it's boxy and drapes really nicely. the colors are beautiful and versitile. i love the pockets. the fabric is sturdy  but not heavy. i have nothing but good things to say about this coat. i had to return it  sadly  since it wasn't flattering on my hourglass shape. (i am 5'6""  34dd-27-42 and the small fit well) if you're confident enough to hide your waste  go for it. your won't regret it.",Outerwear
-1,I love relaxed-fit wide leg pants with some pockets and draw string  so naturally i was super excited to see these. i got them in gray and they felt and looked perfect right out of the bag  material was soft and flowy but not too thin. unfortunately the sizing is completely off unless i got a defective pair  i got my usual size l and they felt like s or smaller  i barely could get them on and i could not zip up. i'd need at least two sizes larger for them to fit at all. very disappointed  will l,Pants
-1,"Like previous reviewers have said  these run a bit small and i'm surprised no one's mentioned that these are very high rise. for reference  i'm 5'7""  130 lbs  34-27-37  and am an retailer size 4 in tops and pants. i really wanted to love these pants  but even after ordering a size up and trying on a 6  i was still not in love. and the other reviewers are right ? the back zipper is kinda hard to zip up. the top of these pants are exactly the same as the essential flares  so if you're thinking of ge",Pants
-1,I purchased these pants while on vacation because i thought they'd be the perfect addition to my comfy travel wardrobe. on my second wear  i happened to be on a long-haul flight when the entire side seam split about a food long on my upper  outer thigh. luckily i'd packed a back-up dress. the pants weren't tight at all  but the seams wren't strong enough to handle a little pressure from sitting i guess. poor construction. i would not recommend these.,Pants
-1,These look much cuter in the picture than in person. i found them to be very thin and cheap looking. i am pretty sure you could find a similar pair at a budget department store.,Pants
-1,Like other reviewers have said  this item runs extremely long and large. i could have fit my body in one pant leg they were so wide--much wider than any standard wide leg pant i've owned. sadly had to return.,Pants
-1,Similar to others here  these pants were ruined after one wash. the first pair i bought simply faded after one wash  which was okay  but the second pair got weird splotches on the backside. i'd rather not call attention to that particular area of my body;) could've been a great addition to my wardrobe if they were better quality.,Pants
-1,"I love jumpsuits - except for this one. the fabric is blah. it's between plastic and the material that they make flags out of. the print is adorable and the buttons up the front are super cute. the tie thing that's just hanging there?  it's a tie thing that just hangs there. it doesn't  look good hanging  and it doesn't look good tied.  this jumpsuit had so much potential. i'm definitely disappointed.  for sizing reference  i am 5'5""  135  34c and a small was perfect.",Pants
-1,"I ordered these pants after seeing the good reviews  but i don't agree. these are going back. i ordered a small. i'm 5'5"" and 135 pounds. i am usually between a small and a medium in pants  but the small in these pants is huge. i could definitely fit into an xs. but i also don't think they are very flattering and don't like the feel of the fabric. it's too bad. i love the idea of these.",Pants
-1,I adore the feel and cut of these culottes  but the quality has diminished my faith in retailer. picks  piles  and serious wear and tear after just one day. i feel as if i wasted my money.,Pants
0,"Bought a pair of the gray and loved them  but after i washed them i saw the color was distorted as if bleach from a previous wash was still in the machine.     so i ordered a second pair this one in green - same thing happened after i washed it. looked at instructions (finally!) and it says to wash in cold water - i washed in warm. could that be the problem?     anyway - now they both look like there's discoloration and not a ""washed look"" that's on purpose.     i'll still wear them  but an expe",Pants
0,I own the essential slims and love them  so i figured i could order these in my normal size and they'd fit great. i was way off. they were uncomfortably tight in the calves (which is understandable - i'm a runner so my calves are disproportionately large) and uncomfortable in the waist. i decided to order one size bigger and pretty much had the same problem in the calves. the high waist was also still unflattering and uncomfortable. these might be great for hour glass shape with skinny calves. t,Pants
0,"I love jumpsuits and was excited about this one because i liked the print/colors and that it's long-sleeved. i ordered my usual medium size (i'm a solid medium). it was a tad tight in the rear/thigh area (not flattering when you have a thin material which shows every bump unlike jeans) but the length (i'm 5'5"") and top fit well. i returned it and ordered the large but the waist was huge (and that's coming from a person with a bit of a tummy bulge) and there isn't anything to cinch the waist in.",Pants
0,Omg - i laughed so hard after i put these on. i was so excited to get them. i ordered them in my usual 4. i got a little suspicious when i pulled them out and noticed they had an elastic waist band.  they were a little too small for me and even if they were not it's hard to imagine a world in which they didn't make me look like an oompa loompa or a hobbit! they are beautifully made and i kept looking at the picture and wondering why they don't look like that on me? i definitely have a curvier sh,Pants
0,I bought this jumpsuit in a size medium (32d  31 waist  38 hips/butt). i have a jumpsuit in this style but it's silk so i was looking for one i could wear anytime. that said  even i need a heel with this jumpsuit. the problems were these: first  it was very hard to get on. very hard to tie the back  get all four panels even  tied  hiding my bra  etc. lots of fussing. your may need a partner to help. if i hadn't been doing a lot of yoga  i may not have managed. once on  the style looked great. as,Pants
0,This would be perfect if only it were lined!!!! i have a high waist and hourglass shape so jumpers are very hard to find that fit my body type. this is a perfect fit for my body shape and when on  it looks like a lovely dress. however  it is not lined and the material is very light and ivory so you see everything. you can't wear a slip so that leaves the option of some sort of bodysuit if you don't want to show the world what you have. i am very tired of all of the light colored clothing not bei,Pants
0,Not what i expected. they ran very small and the fabric seemed cheap for the price. returned.,Pants
0,This just wouldn't lay right on me. the top is really too big. maybe if you're really busty  this is great  but not for me. i know the top is supposed to be a bit blousy  but it was huge and droopy and unflattering (not like in the picture). the arm holes were too big and hung down so you could see my bra  which i really hate and which is way too common lately. the bottom half fit perfectly  so sizing up or down would not have helped. the material is super light and comfy  which i liked very muc,Pants
0,These looked super cute online and i was excited about getting them. i wanted that slightly baggy look to be able to carry them off similar to the model. so i referred to the size chart and ordered the size that said it would allow this. based on the size chart for this item...it is wrong. i should have had extra room. instead they were tight around the hips. i measured my hips before ordering and i am a seamstress....so i know where and what to measure. this is a nice quality product though...j,Pants
1,Just bought these. they are my fourth pair. they are comfy  flattering and versatile.  i pretty much live in these cargos on the weekends.,Pants
1,Okay  i am not that tall and don't have legs for miles  but i loving wearing a wide-legged cropped pant with heels for a change from the everyday. these pants are great because they are 99% cotton. the cotton is a nice weight (not too light) and the barely there fringe bottom is a nice detail. i usually wear a 28 in pilcro and that's what i bought! i would describe the color as leaning more toward khaki than green  though it did look little green under the lights in the store.,Pants
1,"I bought these in my usual size 28 and they were much too loose so i returned them. i definitely need a 27 (39 inch hips  33 low waist  31 waist). i have lost a few pounds but i am usually a size 4-6 in pants. even loose i can see the pants are flattering and long enough for my leggy 5' 9"" frame. they are still cropped but i would say look much the same as on the model. if you are shorter  i think the petite option would be necessary to achieve a cropped look. the material is not bright white wi",Pants
1,I often find wearing anything described as 'slim' difficult  but these pants are absolutely wonderful. i bought in a size 12 regular length. they are perfect  both in fit and quality.,Pants
1,I bought the size 27 in these - i'm usually a 27 or 28 (measurements 27-38)  and they fit perfectly. i'm more of a pear shape and they're very flattering. the moss color is lovely and will go with a lot  and they can be dressed up or down.,Pants
1,I ordered the 0p  in red and love these pants. the only problem is even in petites  these are long on me (maybe ok with 4 inch heels). the cut is comfortable and flattering  i have muscular thighs and these fall nicely on me. the color is also nice for this fall. i purchased last year's version (grey and turquoise  but reverse from what is offered this year) and they are very comparable (although i bought them too big last year). fabric not prone to easy wrinkling  highly recommend. (reference 1,Pants
1,This was a return in my sale room and i just decided to try it on. love it! fits true to size thought kind of hard to zip up all the way. colors are great. got the petite size. the pattern is different for each one so each is unique. mine has. lot more navy blue.,Pants
1,Love love love...the fit is amazing and truly well made. this jumpsuit is a classic and it fits perfectly. i just wish the button was a little bit more secure but other than that it's a 10,Pants
1,"This jumper is gorgeous! i usually don't instantly spend almost $300 on one piece without contemplating  but as soon as i tried this on  i fell in love. i had to order it online because i needed the xsp as the xs in store was way too big. please be warned that this runs large and definitely buy the petite if you are petite or a little taller... i am 5'3"" for reference and even at 5'3"" it's barely short enough to not be too long on me. so if you are an inch or two taller  i would recommend the pe",Pants
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
-1,The picture makes the shorts look structured. i assumed they were made of a heavier cotton material. i was disappointed when they turned out to be a light weight polyester.     also  this runs way too big. i am busty and did not fill out the top of the xs.    i wouldn't even buy this at the sale price.,Shorts
-1,I love the way these shorts fit and look; very comfy  but after laundering one time  the lavender color became blotchy. used regular detergent in gentle cycle and it looks like someone poured bleach on them in random areas & they are unwearable! i have several colors  but the only color that was a problem is the lavender. $58 for one wear was a waste. i hate to leave negative feedback  but be careful with laundering.,Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,"I followed the other reviews and sized down. normally  i'm a small/medium in retailer (5'8""/135 for clarification) and i expected the garment to be a bit roomy. i ordered the small and when it arrived i almost called the corporate office to ensure i didn't have to pay rent on the romper  given that you could comfortably fit a small family of five in it. oddly  the arm-holes were normal sized? i returned this mess.",Shorts
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,This pants the worst short that i ever had!!  i bought ;this short last week and i laundry it yesterday and it came out lost color!!  i was really shock definetly will return it to store.  fyi  i never use chrolox or bleach when i laundry.,Shorts
0,These shorts are just beautiful. with that said  they were expensive  but made reasonable when i snagged them in the online sale! they do also run large  and they seem to be made for short-waisted bodies. i will be bringing them back to my local store to (hopefully) exchange for a smaller size. fingers crossed that they still have them in stock!,Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
0,These are so cute and the colors are great  however  they stretch out about 2 sizes. they fit me perfectly and i sized down and they stretched out about a size 1/2 to 2 sizes too big. i'm bummed out because they are perfect in every other way. didn't think they would stretch out as much as they did. and they look awful once  they've stretched out. wish i didn't take the tags off or i would have returned them. size down at  least one size  i could have sized down two sizes. hoping they shrink lik,Shorts
0,I fell in love with this romper and it was my go-to for any given day  but as soon it got wet the blue dye bled everywhere  so i had to return it.,Shorts
0,"I adore eva franco but these are just not thoughtfully designed regarding fit. i wear a size 12 and took the risk of ordering the 12 as a popback  but they do fit 1-2 sizes small. i could get them zipped but it's not a good look. i feel like the waist would fit if the rise weren't so short. for reference  i have a 33"" waist and 42"" hips.",Shorts
0,Wanted to love this.. love rompers  but the opening between your chest was oddly designed  it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full  made me feel frumpy..,Shorts
0,I wear an 8-10 and these are a little big on me  which is surprising. they also don't lay really flat in the back. the pockets are inside in the back  in side two layers  and don't lay very flat. the crotch is low and rides up when i walk.  i'll probably wear them again  but i'm not totally thrilled by them.,Shorts
0,"Just so i'm clear  the only reason i said it runs large is b/c of the top portion  but the bottom or waist. loved this romper when i saw it online  it was however too big in the top portion. the straps are adjustable but the back is too low for a bra and it ""gaps"" too much in the front unless you are standing straight all day.    also b/c i'm 5'8  the small was just a tad too short  definitely no bending !    i'm 5'8 tall  127lbs with an average size chest #34c# i ordered a small and the bottom",Shorts
0,Cute skort but seems to run big. it's also sort of long for shorts (the model must have much longer legs than me). i may try a size smaller since i love the print but i'm not optimistic.,Shorts
1,These shorts are wonderful! very stylish and easy to pair with my tops. they do run a bit large. i am normally a size 8 or 29. i ordered these in a medium and i definitely could have gone with small. they are machine washable though and i'm not sure if they will shrink at all so i'm keeping them. i would definitely recommend them.,Shorts
1,These shorts are great for warm weather. they look great with a navy top. the pattern is very attractive. they are on the baggy side  but the style is very flattering.,Shorts
1,"Love this romper! it is beautifully made and classy. the fabric flows and the construction is soft and solid. i'm 5'5"" and 135 and the small is a little roomy but comfortably so. can't wait to where it.",Shorts
1,I loved these shorts; however  they seemed to be doomed! i received these on july 2nd & wore them at for a party we had on july 3rd  with the top shown. the fit was true to size  style & quality were nice. during the day i first ripped them on a low arbor gate latch  then later they were splashed with red wine when my husband startled me & i threw my red wine in the air. typically  i am very careful and do no have an issue with ruining my clothes. he felt so bad he asked me to get a new pair. i,Shorts
1,"These shipped fast!!! the fit is good. these shorts have some stretch to them  which is nice. there is a green/blue color in the fine detail making them versatile with a few different colors of tops. true to size. the length is perfect for my taste. i am 5'7"".",Shorts
1,I followed the other reviewers who said these fit true to size. i have to disagree. i normally wear an 8 in shorts  which is what i ordered  and the fit is too tight in the waist and butt. i'm exchanging for 10. i really like the color and fun accents. i really hope i can get these in 10!,Shorts
1,"Beautiful shorts. i'm 5'3"" 130 lbs and athletic/muscular build. the 4 fit perfect which is my true size. great print that will go with plenty of different colors. i feel like you can dress it up or go more casual.",Shorts
1,"I love skorts! so when i saw this online i ordered my usual size 6. arrived today & really cute. fit is good w/ some room to spare. almost too big but i'll stick w/ the 6. looks as in the pic except the lower front part & the back has a metallic sparkly fiber in the fabric. not shown in the pic though. it's understated but attractive. the fabric patches give this skort a special uniqueness. casual or a little dressy  just love... 5'3""  117#.",Shorts
1,"I truly feel guilty wearing these outdoors. it is incredibly comfortable  so much so that i asked the sales girl if these were pjs or actually worn out. i'm usually between a s and m. both fit fine  but i went with the m to have a bit more room and allow the top to be a bit more ""flannel"" flowy. the top has enough length that i can actually let it droop over the waist bet a bit. the length is definitely upper thigh on me (5'8"" @ 145)  but rest assured  nothing is hanging out. it's actually the p",Shorts
-1,First of all  this skirt is as cute on as it is in the picture. very flattering. i am a curvy gal on the bottom and this is flattering. that being said  it runs small. i purchased a large which is my usual size  and i need another inch or two all over to make it work. part of the problem is the material. it is a very heavy  durable upholstery like material. there is absolutely no give to this. it is a very stiff material as well -- more what i would expect on a sofa than on my skirt. the skirt c,Skirts
-1,The fabric is soooo thick. the pattern is very spring/summer but the heavy thick and lined fabric says otherwise. the pockets are great and the fit was true to size but that fabric killed it for me,Skirts
-1,I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red  as well! however  this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.,Skirts
-1,I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,Skirts
-1,"I anticipated receiving this skirt as i love a longer pencil skirt and this looks beautiful. i opened it  tried it on  sent it back...it is well made but has too many negatives. first  it is very thick. i ordered size 6 (5'2""  140 lbs.). the size was good  but it is so thick that it adds lots of extra fluff around the waist and abdomen. it is also very stretchy and fits in an unflattering way. finally  and most importantly  it has a back and front vent and both are vented all the way up to the c",Skirts
-1,This skirt is very short. i ordered my usual xs petite and it was so short that the longest part ended above my ankle. that's quite off because i'm only 5 feet tall  and i wore it pretty low on the hips. it also flares out awkwardly below the knee. there are 2 vertical seems and they exacerbate the jagged appearance of the hem. i was drawn to the edgy style shown in the photo but in person it looks like my 5 year old cut up a skirt. plus  the fabric--while thick and beautiful and stretchy--has a,Skirts
-1,Then this one is for you! so disappointed upon receipt of this skirt  as i had been eyeing it for a while and was excited to see it on sale. based upon the pictures  i thought the black stitching was just an interesting outline detail  but it is actually masking this skirt's ugly secret:  a pouch. yes  it literally has a pouch smack dab in the middle of your abdomen  which does not lay flat. the material also looks rather snag prone and already had a few pulls in spots.                 this one,Skirts
-1,I really loved this skirt on the model  but it just wasn't flattering when i received my order. i ordered two sizes - 2 and 4. i am 5'4  athletic build and the front closure made my waist look much larger than it is. the back of the skirt also flared out more than i expected it to.     sadly  i had to return both. perhaps this would look better on someone with a much taller frame.,Skirts
-1,Cute skirt but i agree with the other reviewer. you can't get it on! i tried my skinny daughter tried no go!,Skirts
0,So i was super excited to get this skirt  unfortunately it's not what i thought it would be. the color is much different then what pictured  it has bronze threading and the black on the picture is more gray in real life. the material isn't so great easier  i thought it would be thicker but instead it's pretty thin and wrinkles easy. the design is very cute and it is a flattering shape but the material is just too poor for me to give this a good rating. i wouldn't say it's itchy like the other re,Skirts
0,"I love this skirt and wish i could keep it. but it is not for the vertically challenged. i am 5'0"" 130 lbs and the medium petite was about 4 in too long  even with wedges. my intent was to wear this with sandals so i have to return. boo.",Skirts
0,First  i was surprised that this skirt fabric felt similar to men's tie.  it is a thick weight silky feel.  next  i was surprised by the cut.... i wear a 12/14 petite  and the waist of the large is at least a size 10 if not smaller.  finally  the length was really long.  i realize i am 5'2 and buying non-petite sizes  but the cut was high ankle on me. i like the pattern and ruffles of fabric  both are unusual and good for fall/winter.  but i did not like the rest.,Skirts
0,"I ordered this skirt because the 4 i tried on in store was huge and the 2 was way too small. the sizing was an issue so i thought i would try another 4. the skirt that arrived by mail was so wrinkled it was obvious that a day of wear would turn it into a nightmare of unflattering creases and stretched out areas. i like the concept of the design with the button front and a-line ""princess"" seams in the front and back  but i just feel the fabric in this skirt has too much stretch. i returned it.",Skirts
0,It does run a little small. my regular 2 fit but snug. the colors were drab and the material felt like straw. the lining is really silky and nice. just didn't work for me .,Skirts
0,There is nothing special about this skirt. it's plain and incredibly dowdy looking. long and wide. i am usually between a small and medium. after reading the other review that said the waist ran small i went with a medium. it fit fine in the waist/hips.,Skirts
0,This is a lovely skirt that fits well  but it is much more of a yellowy cream color than white. also  it felt very static-y.,Skirts
0,"Being that i am short  5'2""  this skirt flares out way too much resembling a 50's style poodle skirt. the model in photo has her arm strategically placed thus pushing back excess fabric toward the back making it look more streamline. this skirt is not for the under 5'5"". long leggy types could easily ""rock"" this.",Skirts
0,The picture makes it looks like it has rich brown yellow and orange colors. when it came  it was more black with some orange that popped. much different then i expected. the material was nice and silky but i was not willing to keep something that was dry clean only. i sent it back.,Skirts
1,This skirt is shimmery without being too much. rich colors and perfect fit tts nice elastic middle so comfortable and gorgeous.,Skirts
1,Skirt in med fit fine  cute lightweight  swingy  flirty  fun  almost knee length i am typically a 10-12 but the pattern which swings up  across  and down made me look wide in the hips as opposed to other clothes i own already more petite  less curvy girls enjoy! its going back sorry!,Skirts
1,When i put this skirt on my aunt said that looks like a skirt with class. she's right. this skirt feels as wonderful on as it looks. i love the faux leather slash  it is the perfect detail without detracting from a printed top. i think it is great to just slip on no zipper (for those days).i even pulled this on over a dress. bailey 44 hits it out of the park again. i have 3 dresses and now a skirt. t.e colors on the website are brighter than they are in person  just fyi.,Skirts
1,I ordered this skirt online in a size 8 but returned for a 10 so it could sit a bit lower.    the fabric is so beautiful and a bit heavier so it can be worn all year long.  so glad i made this purchase.,Skirts
1,I've been eyeing this piece for a while and gave in when there was a sale. admittedly  i was first drawn away when i read that it was a pull on style  which always seemed cheap to me; however  it worked in my favor since the small was a tad big but the draw string helped cinch it (the store currently didn't have xs). the skirt  as shown on the model  seems like it'll be great as a transitional piece for autumn and winter (and when i tried it in the fitting room  i paired it with a cardigan and a,Skirts
1,This skirt looks just like it does on the model. it is the prefect maxi skirt with lots of movement. i actually bought the off the shoulder top it is paired with. you can't tell on the model but the slit has buttons up it so you can undo or do as many of the buttons as you want to show off as much leg as you want. it is a little pricey but well worth it.,Skirts
1,"I picked this up this weekend. so gorgeous! i usually don't do maxi length. at 5'3"" it can be overwhelming. but this is so flattering! this is floor length on me. i picked up a couple tops at another store because the suggested sweaters were just too baggy for my frame. i'll pair it with a cream blouse (pictured) to dress up and a pink crepe blouse and denim jacket for a more casual look. i'm usually a 4 and the small fits perfectly.",Skirts
1,I tried on the skirt today in the store and immediately fell in love with how fluid the fabric is and how it looks and feels on  but i had something really awful happen  the zipper was hard to zip up so i just left it partially zipped but close to the top but then when i try to take it off the zipper broke and split down the middle but it was stuck on me! it was the strangest thing that i've ever had happened  and really embarrassing because i had to come out of the fitting room like that to get,Skirts
1,"This skirt is very comfortable and moves well. i'm 5'4"" and ordered a 2p  which fits perfectly. the length hits just above the top of my feet. the patterned chiffon is sheer and the skirt has a short black slip underneath that ends just above my knees. i have a small waist and wider hips  but found the inner slip to fit loosely enough so that it doesn't ride up when i walk or sit. the two slits on either side were a great length and make this skirt both flirty and quirky. you'll get tons of comp",Skirts
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,Sleep
